가게이름,날짜,리뷰,평점,주소,분류
심양 홍대점,2020.04.21.,카레양꼬치가 아주 맛이 좋습니다 하지만 4/21 화요일 6시대에 서빙한 밝은 염색모 덩치큰 남직원 태도가 아주 안 좋아 별점 내립니다 손님이 무언가를 요청했는데 대답도 없이 테이블 떠나는건 무슨 예의인지 ? 갖다줄 때도 아무 말 없이 물건만 갖다 주고 사라지네요 일행이 “감사합니다” 라고 두 번씩 말했는데도 대답도 없고 ㅋㅋ,1,서울 마포구 독막로9길 43,양꼬치
심양 홍대점,2019.05.11.,"개인적으로 가 본 양꼬치 집 중에 제일 맛있는 것 같아요. 초보자도 쉽게 먹을 수 있는 맛이에요. 옥수수온면, 냉면 다 맛있어요. 꿔바로우는 그럭저럭입니다. 화장실은 너무너무너무너무 좁고 더러워요. 그리고 가게 바닥에 바퀴벌레 기어다니는 걸 본 적이 있어요. 맛에서는 별 5개인데 이런 청결 면에서 신경이 쓰이고..그런데 1층이다 보니 이해가 가다가도 애증의...",4,서울 마포구 독막로9길 43,양꼬치
심양 홍대점,2019.03.10.,괜찮다 옥수수국수는 필수다 ,4,서울 마포구 독막로9길 43,양꼬치
심양 홍대점,2019.01.10.,(3.3점) 양갈비는 만족도가 꽤 높음. 나머진 내 예상대로.  중국식 양꼬치는 내가 좋아하는 직화방식을 쓰고도 또 내가 좋아하는 양고기임에도 불구하고 굳이 일부로는 찾아가지 않는 음식. 게다가 양꼬치 집에서 먹은 양갈비도 맛있게 먹은적은 그리 많지 않음. 딴건 몰라도 여긴 양갈비 만큼은 괜찮았음.  2018. 12. 26 첫방문 2019. 01. 09. ...,3,서울 마포구 독막로9길 43,양꼬치
심양 홍대점,2018.05.30.,오리지널보단 양념파인 나한테 심양은 최고 bbb 못된양꼬치 매콤하니 핵꿀맛 꿔바로우는 그냥저냥 먹을만하당 주방마감시간은 3시 30분! 이후에는 주문을 못하니 미리미리 들어가세융,4,서울 마포구 독막로9길 43,양꼬치
심양 홍대점,2018.01.19.,"평범하다면 평범하지만 저렴한 가격에 양꼬치ㄹ 만날 수 있음. 다만 금,토의 경우 웨이팅이 있을 수 있다.",4,서울 마포구 독막로9길 43,양꼬치
사당양꼬치,2020.11.03.,음식이 기대보다 괜찮음,4,서울 동작구 사당로30길 163,양꼬치
사당양꼬치,2020.10.11.,존맛,5,서울 동작구 사당로30길 163,양꼬치
사당양꼬치,2020.07.16.,양꼬치랑 꿔바굿 나머지는 쏘쏘였어용 마라탕 굉장히 한국적인 맛,1,서울 동작구 사당로30길 163,양꼬치
사당양꼬치,2020.04.04.,먹다가 철수세미가 나와서 정말 놀라서 자빠질뻔했읍니다 바꿔달라고 했더니 바꿔주지도 않고 모른척하시더라구요? 결국 한번 더 말씀드려서야 바꿔주시는 모습... 서비스도 실망입니다.... 그리고 먹다보니 수세미 한개 더나옴 ㅋ ㅋ ㅋ ㅋ  ㅠ ㅠ ㅠ 철을 몇개나 먹은거야 ~!~!~!~!,1,서울 동작구 사당로30길 163,양꼬치
사당양꼬치,2020.03.05.,양꼬치랑 왕가지튀김 완전 맛남,5,서울 동작구 사당로30길 163,양꼬치
사당양꼬치,2020.01.08.,평타치는 맛 손님은 붐비지 않아 좋았음,2,서울 동작구 사당로30길 163,양꼬치
사당양꼬치,2019.06.10.,마라탕 드실때 옥수수면과 땅콩소스 추가해서 면에 소스 조금 섞어서 드세요. 최곱니다. 강추!!!,5,서울 동작구 사당로30길 163,양꼬치
사당양꼬치,2019.06.04.,사장님 친절하고 가격 싸고 맛 있어요. 추천드려요.,5,서울 동작구 사당로30길 163,양꼬치
친친양꼬치,2020.10.10.,김초록이 인정한 지삼선 맛집,5,대전 동구 대전로815번길 32,양꼬치
친친양꼬치,2020.02.06.,14년 전통이래요. 존맛집^^,5,대전 동구 대전로815번길 32,양꼬치
친친양꼬치,2019.11.06.,추억의 장소,5,대전 동구 대전로815번길 32,양꼬치
친친양꼬치,2019.09.18.,맛있네요 양꼬치외에도 요리들 대부분 기대이상 입니다,4,대전 동구 대전로815번길 32,양꼬치
친친양꼬치,2019.09.07.,온면 양 대박많고 짱 맛있고 서비스 뭔데 자꾸 나오지?? ..너무 좋다,5,대전 동구 대전로815번길 32,양꼬치
친친양꼬치,2019.07.05.,존맛ㅠ ,5,대전 동구 대전로815번길 32,양꼬치
친친양꼬치,2019.05.13.,지인들과 한잔하기 딱~좋은 곳! 안주가 맛있다는 장점과 근처에 2차 갈 곳이 없다는 단점에 고민되는 곳  어향가지와 양꼬치 굿~,4,대전 동구 대전로815번길 32,양꼬치
친친양꼬치,2019.01.03.,양꼬치와 가지튀김으로 마무리이~대전  최애맛집,5,대전 동구 대전로815번길 32,양꼬치
친친양꼬치,2018.08.30.,맛난 가게라 그런지 사람도 많음,5,대전 동구 대전로815번길 32,양꼬치
친친양꼬치,2016.11.30.,중국음식,4,대전 동구 대전로815번길 32,양꼬치
친친양꼬치,2016.11.28.,중국정통,5,대전 동구 대전로815번길 32,양꼬치
성민양꼬치,2020.10.23.,고기도 신선하고 맛도 좋았어요~ 양도 푸짐한듯!!,5,서울 서초구 방배천로2길 27,양꼬치
성민양꼬치,2020.08.10.,또당 또민또꼬치 또 가고싶음,5,서울 서초구 방배천로2길 27,양꼬치
성민양꼬치,2019.01.22.,양꼬치 정말 맛있어요! 수주육편이라는 음식도 시켜보았는데 혓바닥이 내내 알싸하고 맵고 향이 강해서 음식남김 ㅠㅠ 저한테는 별로겠지만 누군가에겐 맛있는 맛일수 있을것 같아요. 전 향신료는 힘들어서 4.5입니다. 양꼬치 짱맛,5,서울 서초구 방배천로2길 27,양꼬치
성민양꼬치,2018.10.22.,친절하고 괜찮았어요~ ,3,서울 서초구 방배천로2길 27,양꼬치
성민양꼬치,2016.04.19.,"양꼬치, 경장육슬 맛있게 먹었어요 근데 양갈비는 양도 작고 덜 신선한거 같아 별로입니다. 조금 더 비싼 고급양갈비로 먹어봐야 겠어요",3,서울 서초구 방배천로2길 27,양꼬치
미쓰양꼬치,2020.07.28.,냠냠,4,서울 강남구 테헤란로64길 26 2층,양꼬치
미쓰양꼬치,2020.06.10.,예전같지 않다. 고기가.,1,서울 강남구 테헤란로64길 26 2층,양꼬치
미쓰양꼬치,2020.01.16.,양고기 먹기도전에 빡치네요... 여자친구 잔때문에 입술까질뻔했는데 잔바꿀게요... 끝?,1,서울 강남구 테헤란로64길 26 2층,양꼬치
미쓰양꼬치,2019.06.05.,별점이 왜이렇게 높은지 이해가 안가네요. 일단 고기가 너무 맛없어요. 아무맛도 안나고 그냥 씹는맛으로 먹은듯ㅡㅡ 온면은 그럭저럭 괜찮았는데 서비스도 별로고 다신 안갈거에요,1,서울 강남구 테헤란로64길 26 2층,양꼬치
미쓰양꼬치,2019.01.12.,고기가 엄청 신선해요,5,서울 강남구 테헤란로64길 26 2층,양꼬치
미쓰양꼬치,2018.11.03.,맛있어요,5,서울 강남구 테헤란로64길 26 2층,양꼬치
미쓰양꼬치,2018.01.20.,서빙하시는 분들이 벨을 대여섯 번 눌러야 한 번 오셔요 가시려면 인내심 장착 필수임,1,서울 강남구 테헤란로64길 26 2층,양꼬치
미쓰양꼬치,2017.12.19.,양갈비 맛집,4,서울 강남구 테헤란로64길 26 2층,양꼬치
미쓰양꼬치,2016.07.17.,굵직한 양꼬치를 구워서 가져다 주는데 냄새나지 않고 정말 맛있어요. 2층 야외 테라스라 분위기도 좋네요,4,서울 강남구 테헤란로64길 26 2층,양꼬치
미성양꼬치,2020.11.06.,음식에서 비닐 나옴.,1,서울 송파구 올림픽로32길 19-6,양꼬치
미성양꼬치,2020.07.04.,양꼬치랑 꿔바로우랑 맥주 볶음밥 여러가지 시켜서 먹는데 대기손님 있다고 나가라고 눈치주고 계속 안좋은 표정으로 쳐다보더군요 서비스가 너무 안좋습니다,1,서울 송파구 올림픽로32길 19-6,양꼬치
미성양꼬치,2020.01.27.,양꼬치는 그냥 보통이고 요리도 맛없었음 여름인데 가게 안이 찜통,1,서울 송파구 올림픽로32길 19-6,양꼬치
미성양꼬치,2019.05.30.,꿔바로우 나오는 데 엄청 오래 걸립니다. 저희 뿐만 아니라 다른 테이블에서도 항의 엄청함. 그리고 물컵 달라고했더니 인원수에서 하나 빼고 주고 반찬 리필해 달라는데 알겠다 하고 가서 안해주고 꿔바로우 언제 나오냐했더니 '금방 나와요'라고 기분나쁜 표정으로 대답하는 직원의 태도. 서비스가 마음에 들지 않네요. 가격이 싼 것도 특별히 맛이 좋은 것도 아닌데 서...,1,서울 송파구 올림픽로32길 19-6,양꼬치
미성양꼬치,2019.01.06.,꿔보로우 / 모듬꼬치 / 칭따오 / 하얼빈,4,서울 송파구 올림픽로32길 19-6,양꼬치
미성양꼬치,2018.12.03.,양꼬치는 보통인데 마라탕이 맛있다,4,서울 송파구 올림픽로32길 19-6,양꼬치
미성양꼬치,2018.09.05.,양꼬치 양갈비는 잘먹었어요. 온면은 별로.,4,서울 송파구 올림픽로32길 19-6,양꼬치
미성양꼬치,2018.08.05.,"서빙 하시는 분이 중국인 같은데, 서비스가 안좋습니다. 음식이 안나오고, 물어보면 그 순간 동의없이 주문이 들어가네요..",1,서울 송파구 올림픽로32길 19-6,양꼬치
미성양꼬치,2018.05.15.,특별하지도 않지만 그렇다고 딱히 모자름도 없는 양꼬치집,2,서울 송파구 올림픽로32길 19-6,양꼬치
미성양꼬치,2017.07.11.,양꼬치가 처음일때는 그냥 소금구이 권합니다 만두도 수제라서 기가 막히죠 캬~,5,서울 송파구 올림픽로32길 19-6,양꼬치
태인양꼬치 본점,2020.11.24.,양갈비 맛있다고 소문이 나서 방문했는데 진짜로 찐찐찐!!! 밑반찬도  정갈하고  직원분도 상냥하시네요 양갈비 먹으러 또 방문예정!!!,5,서울 영등포구 영등포로42길 6-2,양꼬치
태인양꼬치 본점,2020.11.24.,가계도 깔끔해서 맘에 들었어요 사장님도 친절하시고 양갈비 양도 푸짐해서 너무 좋아요,5,서울 영등포구 영등포로42길 6-2,양꼬치
태인양꼬치 본점,2020.11.24.,오~~~맛집발견 짱짱 맛있어요  양갈비가  부드럽고 맛이 좋아 정말 많이 먹었어요   인정!!!,5,서울 영등포구 영등포로42길 6-2,양꼬치
태인양꼬치 본점,2020.11.24.,양갈비가 정말 맛있어용^^ 양갈비의 매력속으로 퐁당^^,5,서울 영등포구 영등포로42길 6-2,양꼬치
태인양꼬치 본점,2020.11.24.,양갈비가 잡내도 없이 너무 맛있어요 원래양갈비 잘못먹는데 이집은 달라요~^^,5,서울 영등포구 영등포로42길 6-2,양꼬치
태인양꼬치 본점,2020.11.19.,왠만해서는 귀찮아서 이런거 안남기는데 피해자가 생길까봐? 남겨요 별점 알바 엄청 썼는지 여기 별점 좋아서 가봤는데 대체 별점이 왜 좋은건지 모르겠고요 전 불쾌할 정도로 인생 최악의 경험을 했는데 궁금하면 가보세요 밑에 쫙 내려보면 별점 안좋은게 한가득 그거 보고 가세요 제발,1,서울 영등포구 영등포로42길 6-2,양꼬치
태인양꼬치 본점,2020.11.05.,양고기 맛집이래서 왔는데 양도 많고 맛있어요 ㅎㅎ 양밥까지 맛있게 잘 먹고 가요~,5,서울 영등포구 영등포로42길 6-2,양꼬치
태인양꼬치 본점,2020.11.05.,양고기랑 양밥 맛나게 잘먹고가요~ 소스도 맛있고 양도 최고네요 ㅎㅎ,5,서울 영등포구 영등포로42길 6-2,양꼬치
태인양꼬치 본점,2020.11.05.,양밥이랑 양갈비 정말 최고인 양고기찐맛집이네용~~ ㅎㅎ,5,서울 영등포구 영등포로42길 6-2,양꼬치
태인양꼬치 본점,2020.11.05.,양고기하면 끔뻑 죽는 저인데 여기 너무 맛있네요~^^ 강추해요!!,5,서울 영등포구 영등포로42길 6-2,양꼬치
태인양꼬치 본점,2020.11.05.,양고기 정말 좋아해서 자주 먹는데 냄새도 안 나고 소스도 맛나고 정말 좋았어요 ㅎㅎ,5,서울 영등포구 영등포로42길 6-2,양꼬치
태인양꼬치 본점,2020.11.05.,양갈비는 처음이었는데 양도 많고 맛있었어요 ㅎㅎ 양밥 이것도 정말 최고입니다!,5,서울 영등포구 영등포로42길 6-2,양꼬치
태인양꼬치 본점,2020.11.05.,양갈비 인생고기입니다. 사실 평가 보고 고민많이 했지만 성향차이 이구요 맛은 진짜 월등했네요 역대급 양갈비 특히 양밥 이거 진짜 미쳤어요 ㅠㅠ 또 가고싶네요 ㅠㅠ,5,서울 영등포구 영등포로42길 6-2,양꼬치
태인양꼬치 본점,2020.11.01.,꼬치는 안 팔고 갈비만 강매하는 배째라 장사 메뉴에서 지워버리던가ㅋㅋㅋㅋ  사장 태도도 뭐 같으니 걍 가지 마세요,1,서울 영등포구 영등포로42길 6-2,양꼬치
태인양꼬치 본점,2020.10.22.,와 저 양고기 마니아데 바로 코앞에 이치류도 있는데 동생 만나러 왔다가 별 기대 없이 들렸는데 와 냄새 하나도 안나고 너무 맛있게 먹었어요 동생 만나러 자주 오려구요,5,서울 영등포구 영등포로42길 6-2,양꼬치
태인양꼬치 본점,2020.10.05.,고기가누린내없이 연하고부드럽습니다 먹어본중최고의 양고기네요 맛나게먹었습니다,5,서울 영등포구 영등포로42길 6-2,양꼬치
태인양꼬치 본점,2020.10.05.,맛있어요 누린내도 안 나고 질기지도 않아 잘 먹고 왔네요,5,서울 영등포구 영등포로42길 6-2,양꼬치
태인양꼬치 본점,2020.09.25.,양갈비 진짜 맛있어요 냄새에 민간한데 냄새도 하나도 안나고 좋았어요.. 또 가고 싶어요ㅠㅠ,5,서울 영등포구 영등포로42길 6-2,양꼬치
태인양꼬치 본점,2020.09.24.,양꼬치도 맛있는데 양갈비가 진짜 너무 맛있어요.ㅠ 갬덩,5,서울 영등포구 영등포로42길 6-2,양꼬치
태인양꼬치 본점,2020.09.24.,양갈비 처돌이인데 여기 정말 맛있어요!,5,서울 영등포구 영등포로42길 6-2,양꼬치
태인양꼬치 본점,2020.09.24.,양갈비 처음먹어보는데 냄새없고 맛있네요 아들이랑 맛나게 먹었어요 양갈비 추천추천~!,5,서울 영등포구 영등포로42길 6-2,양꼬치
태인양꼬치 본점,2020.09.24.,양갈비 여기서 처음 먹어봤는데 진짜 입에서 녹아요.. 양 특유의 향? 이런거 전혀 없어서 더 맛있더라구여 ㅜㅜ 사장님도 완전 재치있고 친절하셔서 또 가고 싶네요 직접 다 구워주셔서 편하게 먹고 왔어용 ㅎ 친구들도 다 만족한 곳 ㅋㅋ,5,서울 영등포구 영등포로42길 6-2,양꼬치
태인양꼬치 본점,2020.09.23.,비린냄새도 안나고 너무 맛있었어요,5,서울 영등포구 영등포로42길 6-2,양꼬치
태인양꼬치 본점,2020.09.22.,양갈비 진짜 맛나요! 양고기에 대한 선입견을 없애준 집. 두번드세요 진짜 ㅋㅋ,5,서울 영등포구 영등포로42길 6-2,양꼬치
태인양꼬치 본점,2020.09.22.,"유학시절 먹었던 양고기가 그리워 유학생 친구들과 같이 방문했는데, 진짜 맛있었어요ㅠㅠ 술을 빼놓을 수 없는 맛이네요 또올게요!!",5,서울 영등포구 영등포로42길 6-2,양꼬치
태인양꼬치 본점,2020.09.22.,양고기 처음먹어봤는데 냄새도안나고 너무 맛있게 잘먹었습니다 이렇게 맛있는건줄 알았으면 진작먹었을걸요..ㅋㅋㅋ,5,서울 영등포구 영등포로42길 6-2,양꼬치
태인양꼬치 본점,2020.09.22.,양고기 좋아해서 여기저기 자주 먹으러 다니는데 여기 진짜 맛있어요 ㅎㅎㅎ 양고기 잘 못먹는 친구랑 같이갔는데 그친구도 냄새 별로 안나고 부드럽다고 잘 먹더라구요 ㅋㅋ 재방분의사 200%입니당,5,서울 영등포구 영등포로42길 6-2,양꼬치
태인양꼬치 본점,2020.09.22.,서비스도 맛도 죠아요 또 갈거에요,5,서울 영등포구 영등포로42길 6-2,양꼬치
태인양꼬치 본점,2020.09.21.,양갈비 굿굿. 정신없이 흡입했어요 진짜 맛있음. 양탕도 처음먹어보는데 맛있네요~! ,5,서울 영등포구 영등포로42길 6-2,양꼬치
